,name,lat,lng,zip
2896,PetSmart,29.1524562,-82.18069539999999,34474
2897,Lake City Pets and Supplies & Grooming,30.18679599999999,-82.6527431,32055
2898,Pet Supermarket,30.1804526,-82.6671503,32055
2899,PetSmart,29.6229983,-82.3805296,32608
2900,Pet Supermarket,30.2624511,-81.6237929,32217
2901,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2902,Pet Supermarket,30.2873056,-81.7213709,32210
2903,Pet Supermarket,30.2640955,-81.55840649999999,32216
2904,Pet Supermarket,29.8795038,-81.326146,32084
2905,Pet Supermarket,30.1875604,-81.62707739999999,32257
2906,Pet Supermarket,30.2054568,-81.7591583,32244
2907,Pet Supermarket,29.675545,-82.33880669999999,32609
2908,Pet Supermarket,29.187339,-82.1098148,34470
2909,Pet Supermarket,30.3175559,-81.4726537,32225
2910,Pet Supermarket,29.5540932,-81.22952409999999,32137
2911,Pet Supermarket,30.2848241,-81.4610276,32224
2912,Pet Creations,30.4515094,-81.63737479999999,32218
2913,Pet Supermarket,30.3524532,-81.5812534,32277
2914,Petco,29.1435119,-82.1877512,34474
2915,Pet Supermarket,28.9142272,-81.29114059999999,32763
2916,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2917,Pet and Feed Store,30.2473951,-81.7999338,32210
2918,Pet Supermarket,29.1263381,-81.00240389999999,32127
2919,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2920,Pet Supermarket,30.2624511,-81.6237929,32217
2921,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2922,Pet Supermarket,30.2873056,-81.7213709,32210
2923,Pet Supermarket,30.2640955,-81.55840649999999,32216
2924,Pet Supermarket,30.1875604,-81.62707739999999,32257
2925,Pet Supermarket,30.2054568,-81.7591583,32244
2926,Pet Supermarket,29.675545,-82.33880669999999,32609
2927,Pet Supermarket,29.187339,-82.1098148,34470
2928,Pet Supermarket,30.3175559,-81.4726537,32225
2929,Pet Supermarket,30.2848241,-81.4610276,32224
2930,Pet Creations,30.4515094,-81.63737479999999,32218
2931,Pet Supermarket,30.3524532,-81.5812534,32277
2932,Petco,29.1435119,-82.1877512,34474
2933,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2934,Pet and Feed Store,30.2473951,-81.7999338,32210
2935,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2936,Pet Supermarket,30.1422699,-81.7658136,32065
2937,EarthWise Pet,30.2903108,-81.3923713,32250
2938,Petco,29.6571701,-82.4156051,32605
2939,Pet Supermarket,30.1929248,-81.5487701,32256
2940,Pet Supermarket,30.2624511,-81.6237929,32217
2941,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2942,Pet Supermarket,30.2873056,-81.7213709,32210
2943,Pet Supermarket,30.2640955,-81.55840649999999,32216
2944,Pet Supermarket,28.6545786,-81.2075655,32765
2945,Pet Supermarket,29.8795038,-81.326146,32084
2946,Pet Supermarket,30.1875604,-81.62707739999999,32257
2947,Pet Supermarket,30.2054568,-81.7591583,32244
2948,Pet Supermarket,29.675545,-82.33880669999999,32609
2949,Pet Supermarket,29.187339,-82.1098148,34470
2950,Pet Supplies Plus Winter Park,28.612493,-81.27976029999999,32792
2951,Pet Supplies Plus Sanford,28.75908,-81.2842043,32773
2952,Pet Supermarket,30.3175559,-81.4726537,32225
2953,Pet Supermarket,29.5540932,-81.22952409999999,32137
2954,Pet Supermarket,30.2848241,-81.4610276,32224
2955,Pet Supermarket,30.3524532,-81.5812534,32277
2956,Petco,29.1435119,-82.1877512,34474
2957,Pet Supermarket,28.9142272,-81.29114059999999,32763
2958,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2959,Pet and Feed Store,30.2473951,-81.7999338,32210
2960,Pet Supermarket,30.2624511,-81.6237929,32217
2961,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2962,Pet Supermarket,30.2873056,-81.7213709,32210
2963,Pet Supplies Plus Winter Park,28.612493,-81.27976029999999,32792
2964,Pet Supermarket,30.2640955,-81.55840649999999,32216
2965,Pet Supermarket,29.8795038,-81.326146,32084
2966,Pet Supermarket,30.1875604,-81.62707739999999,32257
2967,Pet Supermarket,30.2054568,-81.7591583,32244
2968,Pet Supermarket,29.675545,-82.33880669999999,32609
2969,Pet Supermarket,29.187339,-82.1098148,34470
2970,Pet Supermarket,28.6015378,-81.3236531,32792
2971,Pet Supplies Plus Sanford,28.75908,-81.2842043,32773
2972,Pet Supermarket,30.3175559,-81.4726537,32225
2973,Pet Supermarket,30.2848241,-81.4610276,32224
2974,Pet Supermarket,30.3524532,-81.5812534,32277
2975,Petco,29.1435119,-82.1877512,34474
2976,Pet Supermarket,28.9142272,-81.29114059999999,32763
2977,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2978,Pet and Feed Store,30.2473951,-81.7999338,32210
2979,Pet Supermarket,28.8207074,-81.6779207,32757
2980,Pet Supermarket,30.2624511,-81.6237929,32217
2981,Pet Creations,30.4515094,-81.63737479999999,32218
2982,Pet Supermarket,30.3524532,-81.5812534,32277
2983,Petco,29.1435119,-82.1877512,34474
2984,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2985,Pet Supermarket,30.2873056,-81.7213709,32210
2986,Pet Supermarket,30.1875604,-81.62707739999999,32257
2987,Pet Supermarket,30.2054568,-81.7591583,32244
2988,Pet Supermarket,29.675545,-82.33880669999999,32609
2989,Pet Supermarket,29.187339,-82.1098148,34470
2990,Pet and Feed Store,30.2473951,-81.7999338,32210
2991,Pet Supermarket,28.8207074,-81.6779207,32757
2992,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2993,Pet Supermarket,30.1422699,-81.7658136,32065
2994,Petco,29.6571701,-82.4156051,32605
2995,Pet Supermarket,28.8559781,-82.38938309999999,34453
2996,Petco,30.17193219999999,-81.6266911,32223
2997,PetSmart,29.1524562,-82.18069539999999,34474
2998,Lake City Pets and Supplies & Grooming,30.18679599999999,-82.6527431,32055
2999,Pet Supermarket,30.1804526,-82.6671503,32055
3000,Pet Supermarket,30.2624511,-81.6237929,32217
3001,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
3002,Pet Supermarket,30.2873056,-81.7213709,32210
3003,Pet Supermarket,30.2640955,-81.55840649999999,32216
3004,Pet Supermarket,29.8795038,-81.326146,32084
3005,Pet Supermarket,30.1875604,-81.62707739999999,32257
3006,Pet Supermarket,30.2054568,-81.7591583,32244
3007,Pet Supermarket,29.675545,-82.33880669999999,32609
3008,Pet Supermarket,29.187339,-82.1098148,34470
3009,Pet Supermarket,30.3175559,-81.4726537,32225
3010,Pet Supermarket,29.5540932,-81.22952409999999,32137
3011,Pet Supermarket,30.2848241,-81.4610276,32224
3012,Pet Creations,30.4515094,-81.63737479999999,32218
3013,Pet Supermarket,30.3524532,-81.5812534,32277
3014,Petco,29.1435119,-82.1877512,34474
3015,Pet Supermarket,28.9142272,-81.29114059999999,32763
3016,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
3017,Pet and Feed Store,30.2473951,-81.7999338,32210
3018,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
3019,Pet Supermarket,30.1422699,-81.7658136,32065
3020,Pet Supermarket,30.2624511,-81.6237929,32217
3021,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
3022,Pet Supermarket,30.2873056,-81.7213709,32210
3023,Pet Supermarket,30.2640955,-81.55840649999999,32216
3024,Pet Supermarket,30.1875604,-81.62707739999999,32257
3025,Pet Supermarket,30.2054568,-81.7591583,32244
3026,Pet Supermarket,29.675545,-82.33880669999999,32609
3027,Pet Supermarket,29.187339,-82.1098148,34470
3028,Pet Supermarket,30.3175559,-81.4726537,32225
3029,Pet Supermarket,30.2848241,-81.4610276,32224
3030,Pet Creations,30.4515094,-81.63737479999999,32218
3031,Pet Supermarket,30.3524532,-81.5812534,32277
3032,Petco,29.1435119,-82.1877512,34474
3033,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
3034,Pet and Feed Store,30.2473951,-81.7999338,32210
3035,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
3036,Pet Supermarket,30.1422699,-81.7658136,32065
3037,EarthWise Pet,30.2903108,-81.3923713,32250
3038,Petco,29.6571701,-82.4156051,32605
3039,Pet Supermarket,30.1929248,-81.5487701,32256
3040,Pet Supermarket,31.2349476,-85.4523043,36305
3041,Petsense by Tractor Supply,31.3216615,-85.8323695,36330
3042,PetSmart,31.2458691,-85.42342909999999,36303
3043,Pet Supplies Plus Albany,31.6146382,-84.2064286,31707
3044,For Pets Sake,31.2278854,-85.4292555,36301
3045,Jeffers Pet,31.1608828,-85.40736869999999,36301
3046,Pet Supermarket,31.6099481,-84.2120288,31707
3047,PetSmart,31.620801,-84.2224506,31707
3048,Petsense by Tractor Supply,30.855637,-83.9477544,31792
3049,Petsense by Tractor Supply,30.8871849,-84.56793449999999,39819
3050,Wet Pets Dothan,31.2394133,-85.4077088,36303
3051,Dream Puppys,31.2558128,-85.4338676,36303
3052,Lit'l Critters Pet Shop,30.7836838,-85.26536670000002,32448
3053,Over The Top Aquatics Pet Store,32.0719737,-84.20655219999999,31709
3054,Pets-N-Pals,31.6184484,-84.217011,31707
3055,Fuller Supply Co,31.1816311,-85.4091511,36301
3056,i.d. SPOT,31.2350195,-85.4523299,36305
3057,Pampered Pets Albany Ga,31.5781721,-84.1775679,31707
3058,Quick-Tag,31.3155678,-85.8270701,36330
3059,The Perfect Collar,31.62206239999999,-84.209281,31707
3060,Pet Supermarket,31.2349476,-85.4523043,36305
3061,PetSmart,31.2458691,-85.42342909999999,36303
3062,Pet Supplies Plus Albany,31.6146382,-84.2064286,31707
3063,For Pets Sake,31.2278854,-85.4292555,36301
3064,Petsense by Tractor Supply,31.3216615,-85.8323695,36330
3065,Wet Pets Dothan,31.2394133,-85.4077088,36303
3066,Pet Supermarket,32.4820419,-84.9446632,31906
3067,PetSmart,31.620801,-84.2224506,31707
3068,Petsense by Tractor Supply,30.855637,-83.9477544,31792
3069,Pet Supermarket,31.6099481,-84.2120288,31707
3070,Jeffers Pet,31.1608828,-85.40736869999999,36301
3071,Petsense by Tractor Supply,31.7806469,-85.9550737,36081
3072,Petsense by Tractor Supply,30.8871849,-84.56793449999999,39819
3073,Animal Cove Pets & Pet Grooming,32.496735,-85.0166808,36867
3074,Lit'l Critters Pet Shop,30.7836838,-85.26536670000002,32448
3075,Dream Puppys,31.2558128,-85.4338676,36303
3076,Troy Pets,31.7904728,-85.9652674,36081
3077,Fuller Supply Co,31.1816311,-85.4091511,36301
3078,Pampered Pets Albany Ga,31.5781721,-84.1775679,31707
3079,Pets-N-Pals,31.6184484,-84.217011,31707
3080,Pet Supermarket,32.4820419,-84.9446632,31906
3081,Petco,32.5433908,-84.9446165,31909
3082,Petland Columbus,32.5232267,-84.9583856,31904
3083,Petsense by Tractor Supply,31.3216615,-85.8323695,36330
3084,PetSmart,31.2458691,-85.42342909999999,36303
3085,Pet Supplies Plus Albany,31.6146382,-84.2064286,31707
3086,Pet Supermarket,31.2349476,-85.4523043,36305
3087,PetSmart,31.620801,-84.2224506,31707
3088,Pet Supermarket,31.6099481,-84.2120288,31707
3089,PetSmart,32.5348244,-84.9706459,31904
3090,Petco,32.617378,-85.4074472,36801
3091,Petsense by Tractor Supply,31.7806469,-85.9550737,36081
3092,For Pets Sake,31.2278854,-85.4292555,36301
3093,PetSmart,32.6203176,-85.4086483,36801
3094,Animal Cove Pets & Pet Grooming,32.496735,-85.0166808,36867
3095,Pet Supplies Plus Auburn,32.6247302,-85.44366989999999,36830
3096,Jeffers Pet,31.1608828,-85.40736869999999,36301
3097,Wet Pets Dothan,31.2394133,-85.4077088,36303
3098,Dream Puppys,31.2558128,-85.4338676,36303
3099,Troy Pets,31.7904728,-85.9652674,36081
3100,Panhandle Pet Supply,30.4974319,-84.3261134,32303
3101,Panhandle Pet Supply,30.441368,-84.2280974,32301
3102,Petco,30.4409184,-84.25471759999999,32301
3103,Pet Supermarket,30.4421748,-84.32022359999999,32304
3104,Pet Supermarket,31.6099481,-84.2120288,31707
3105,Carol's Critters,30.4407396,-84.3263791,32304
3106,Tifton Pet Center,31.4588431,-83.5252347,31794
3107,PetSmart,30.495686,-84.2471896,32308
3108,Petsense by Tractor Supply,31.453108,-83.52924279999999,31794
3109,PetSmart,31.620801,-84.2224506,31707
3110,The Naturally Healthy Pet,30.4647562,-84.27138599999999,32303
3111,Pet Supplies Plus Albany,31.6146382,-84.2064286,31707
3112,Petsense by Tractor Supply,30.855637,-83.9477544,31792
3113,EarthWise Pet Supply / Tallahassee,30.5613571,-84.2199481,32312
3114,PetSmart,30.4308065,-84.2508454,32301
3115,PetSmart,30.84287569999999,-83.3197313,31601
3116,Petco,30.5114943,-84.25038920000001,32312
3117,Hollywood Feed,30.4646236,-84.2697702,32303
3118,Jeffers Pet,31.1608828,-85.40736869999999,36301
3119,Petsense by Tractor Supply,31.1861796,-83.7595426,31788
