,name,lat,lng,zip,parkrating
2725,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
2726,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2727,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
2728,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
2729,Good dog park,30.4587354,-81.6328316,32218,538.0
2730,Paws Park (member only),30.2835359,-81.406302,32250,264.0
2731,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2732,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
2733,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
2734,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
2735,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
2736,Poochie's Park,30.12608,-81.7985779,32065,1254.0
2737,Celebration Pointe Dog Park,29.6277321,-82.3981845,32608,76.0
2738,Eagle Landing Dog Park (Private),30.1475841,-81.8474579,32065,16.0
2739,Davis Park Dog Run,30.11500359999999,-81.39871529999999,32081,66.0
2740,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2741,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
2742,Barkley Square Dog Park,29.0433437,-81.3420026,32720,1614.0
2743,Bark Central Dog Park,28.8585849,-82.3291218,34453,490.0
2744,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
2745,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
2746,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2747,BarkPark of Wildwood,28.8578091,-82.0219513,34785,248.0
2748,Atlas Canine Recreation Park (Dog Park),28.8472411,-81.9535899,34731,212.0
2749,Lake Panasoffkee Dog Park,28.7711103,-82.1211639,33538,250.0
2750,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
2751,Leesburg Dog Park,28.8313263,-81.79992279999999,34788,202.0
2752,Mt Dora Dog Park,28.8057019,-81.62937869999999,32757,230.0
2753,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
2754,Good dog park,30.4587354,-81.6328316,32218,538.0
2755,Paws Park (member only),30.2835359,-81.406302,32250,264.0
2756,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2757,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
2758,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
2759,Carla Gnann-Thompson Memorial Dog Park,28.8460889,-81.66978379999999,32726,210.0
2760,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2761,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
2762,Barkley Square Dog Park,29.0433437,-81.3420026,32720,1614.0
2763,Bark Central Dog Park,28.8585849,-82.3291218,34453,490.0
2764,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
2765,Paw Park of Historic Sanford,28.8084628,-81.2726232,32771,1542.0
2766,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
2767,Keysville Dog Park,28.9383319,-81.2205571,32725,874.0
2768,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2769,BarkPark of Wildwood,28.8578091,-82.0219513,34785,248.0
2770,Riviera Oaks Dog Park,29.2527079,-81.0652032,32117,690.0
2771,Atlas Canine Recreation Park (Dog Park),28.8472411,-81.9535899,34731,212.0
2772,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
2773,Leesburg Dog Park,28.8313263,-81.79992279999999,34788,202.0
2774,Mt Dora Dog Park,28.8057019,-81.62937869999999,32757,230.0
2775,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
2776,Good dog park,30.4587354,-81.6328316,32218,538.0
2777,Paws Park (member only),30.2835359,-81.406302,32250,264.0
2778,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2779,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
2780,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2781,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
2782,Barkley Square Dog Park,29.0433437,-81.3420026,32720,1614.0
2783,Bark Central Dog Park,28.8585849,-82.3291218,34453,490.0
2784,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
2785,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
2786,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2787,BarkPark of Wildwood,28.8578091,-82.0219513,34785,248.0
2788,Atlas Canine Recreation Park (Dog Park),28.8472411,-81.9535899,34731,212.0
2789,Lake Panasoffkee Dog Park,28.7711103,-82.1211639,33538,250.0
2790,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
2791,Leesburg Dog Park,28.8313263,-81.79992279999999,34788,202.0
2792,Mt Dora Dog Park,28.8057019,-81.62937869999999,32757,230.0
2793,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
2794,Good dog park,30.4587354,-81.6328316,32218,538.0
2795,Paws Park (member only),30.2835359,-81.406302,32250,264.0
2796,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2797,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
2798,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
2799,Carla Gnann-Thompson Memorial Dog Park,28.8460889,-81.66978379999999,32726,210.0
2800,Paw Park of Historic Sanford,28.8084628,-81.2726232,32771,1542.0
2801,Carla Gnann-Thompson Memorial Dog Park,28.8460889,-81.66978379999999,32726,210.0
2802,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2803,Bark Central Dog Park,28.8585849,-82.3291218,34453,490.0
2804,BarkPark of Wildwood,28.8578091,-82.0219513,34785,248.0
2805,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
2806,Barkley Square Dog Park,29.0433437,-81.3420026,32720,1614.0
2807,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
2808,Atlas Canine Recreation Park (Dog Park),28.8472411,-81.9535899,34731,212.0
2809,Leesburg Dog Park,28.8313263,-81.79992279999999,34788,202.0
2810,Davis Park Dog Run,30.11500359999999,-81.39871529999999,32081,66.0
2811,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2812,Keysville Dog Park,28.9383319,-81.2205571,32725,874.0
2813,Citrus County Dog Park,28.7884722,-82.57944110000001,34448,62.0
2814,Mt Dora Dog Park,28.8057019,-81.62937869999999,32757,230.0
2815,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2816,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
2817,Paws Park (member only),30.2835359,-81.406302,32250,264.0
2818,Rupert Canine Park,28.7944993,-81.9959025,33585,60.0
2819,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
2820,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2821,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
2822,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2823,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2824,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
2825,Good dog park,30.4587354,-81.6328316,32218,538.0
2826,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
2827,Celebration Pointe Dog Park,29.6277321,-82.3981845,32608,76.0
2828,Squirrel Ridge Park,29.61278799999999,-82.344039,32608,1184.0
2829,Dog Park,30.2363364,-81.6992212,32244,60.0
2830,Rivertown Dog Park,30.0366449,-81.62199960000001,32259,2.0
2831,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
2832,Orange Park Dog Park,30.1716272,-81.71474119999999,32073,6.0
2833,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
2834,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
2835,Angel's Dog Park,30.1132131,-83.5790876,32347,60.0
2836,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
2837,Putnam County Dog Park,29.64539329999999,-81.70986889999999,32177,76.0
2838,Poochie's Park,30.12608,-81.7985779,32065,1254.0
2839,Possum Creek Dog Park,29.7026686,-82.3856188,32653,2.0
2840,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2841,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
2842,Bark Central Dog Park,28.8585849,-82.3291218,34453,490.0
2843,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
2844,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
2845,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2846,BarkPark of Wildwood,28.8578091,-82.0219513,34785,248.0
2847,Atlas Canine Recreation Park (Dog Park),28.8472411,-81.9535899,34731,212.0
2848,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
2849,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
2850,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
2851,Good dog park,30.4587354,-81.6328316,32218,538.0
2852,Paws Park (member only),30.2835359,-81.406302,32250,264.0
2853,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2854,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
2855,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
2856,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
2857,Carla Gnann-Thompson Memorial Dog Park,28.8460889,-81.66978379999999,32726,210.0
2858,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
2859,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
2860,Paw Park of Historic Sanford,28.8084628,-81.2726232,32771,1542.0
2861,Carla Gnann-Thompson Memorial Dog Park,28.8460889,-81.66978379999999,32726,210.0
2862,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2863,Bark Central Dog Park,28.8585849,-82.3291218,34453,490.0
2864,BarkPark of Wildwood,28.8578091,-82.0219513,34785,248.0
2865,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
2866,Hound Ground,28.7068855,-81.2746963,32708,436.0
2867,Barkley Square Dog Park,29.0433437,-81.3420026,32720,1614.0
2868,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
2869,Atlas Canine Recreation Park (Dog Park),28.8472411,-81.9535899,34731,212.0
2870,Arbor Dog Park,28.712671,-81.33678479999999,32750,502.0
2871,Leesburg Dog Park,28.8313263,-81.79992279999999,34788,202.0
2872,Davis Park Dog Run,30.11500359999999,-81.39871529999999,32081,66.0
2873,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2874,Richmond Dog Park,28.8327996,-82.0287699,34785,2.0
2875,Keysville Dog Park,28.9383319,-81.2205571,32725,874.0
2876,Citrus County Dog Park,28.7884722,-82.57944110000001,34448,62.0
2877,Mt Dora Dog Park,28.8057019,-81.62937869999999,32757,230.0
2878,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2879,Shae Burchfield Memorial Paw Park,29.8335403,-81.3578686,32086,32.0
2880,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2881,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
2882,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2883,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2884,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
2885,Good dog park,30.4587354,-81.6328316,32218,538.0
2886,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
2887,Celebration Pointe Dog Park,29.6277321,-82.3981845,32608,76.0
2888,Squirrel Ridge Park,29.61278799999999,-82.344039,32608,1184.0
2889,Dog Park,30.2363364,-81.6992212,32244,60.0
2890,Rivertown Dog Park,30.0366449,-81.62199960000001,32259,2.0
2891,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
2892,Orange Park Dog Park,30.1716272,-81.71474119999999,32073,6.0
2893,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
2894,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
2895,Angel's Dog Park,30.1132131,-83.5790876,32347,60.0
2896,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
2897,Putnam County Dog Park,29.64539329999999,-81.70986889999999,32177,76.0
2898,Poochie's Park,30.12608,-81.7985779,32065,1254.0
2899,Possum Creek Dog Park,29.7026686,-82.3856188,32653,2.0
2900,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2901,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
2902,Barkley Square Dog Park,29.0433437,-81.3420026,32720,1614.0
2903,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
2904,Riviera Oaks Dog Park,29.2527079,-81.0652032,32117,690.0
2905,Davis Park Dog Run,30.11500359999999,-81.39871529999999,32081,66.0
2906,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2907,Daytona Beach Lenox Playground,29.215643,-81.00440700000001,32118,448.0
2908,Keysville Dog Park,28.9383319,-81.2205571,32725,874.0
2909,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2910,Shae Burchfield Memorial Paw Park,29.8335403,-81.3578686,32086,32.0
2911,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
2912,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
2913,Paws Park (member only),30.2835359,-81.406302,32250,264.0
2914,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
2915,Waggin’ Trail Dog Park,28.9369259,-81.29164999999999,32763,6.0
2916,Good dog park,30.4587354,-81.6328316,32218,538.0
2917,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
2918,Celebration Pointe Dog Park,29.6277321,-82.3981845,32608,76.0
2919,"Community Public Dog Park at Halifax Humane Society, Inc.",29.2196088,-81.10707959999999,32124,516.0
2920,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2921,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
2922,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
2923,Davis Park Dog Run,30.11500359999999,-81.39871529999999,32081,66.0
2924,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2925,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
2926,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2927,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
2928,Paws Park (member only),30.2835359,-81.406302,32250,264.0
2929,Good dog park,30.4587354,-81.6328316,32218,538.0
2930,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
2931,Celebration Pointe Dog Park,29.6277321,-82.3981845,32608,76.0
2932,Squirrel Ridge Park,29.61278799999999,-82.344039,32608,1184.0
2933,Dog Park,30.2363364,-81.6992212,32244,60.0
2934,Rivertown Dog Park,30.0366449,-81.62199960000001,32259,2.0
2935,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
2936,Orange Park Dog Park,30.1716272,-81.71474119999999,32073,6.0
2937,Trails for Tails,30.0979152,-81.4140894,32081,4.0
2938,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
2939,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
2940,BarkPark of Wildwood,28.8578091,-82.0219513,34785,248.0
2941,Shane Kelly Bark Park,28.6775178,-81.1792909,32765,70.0
2942,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2943,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
2944,Carla Gnann-Thompson Memorial Dog Park,28.8460889,-81.66978379999999,32726,210.0
2945,Pawmosa Dog Park,28.6755258,-81.3397051,32707,954.0
2946,Barkley Square Dog Park,29.0433437,-81.3420026,32720,1614.0
2947,Keysville Dog Park,28.9383319,-81.2205571,32725,874.0
2948,Arbor Dog Park,28.712671,-81.33678479999999,32750,502.0
2949,Paw Park of Historic Sanford,28.8084628,-81.2726232,32771,1542.0
2950,Doctors' Dog Park,28.6790854,-81.5053209,32703,1086.0
2951,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
2952,Atlas Canine Recreation Park (Dog Park),28.8472411,-81.9535899,34731,212.0
2953,Celebration Pointe Dog Park,29.6277321,-82.3981845,32608,76.0
2954,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2955,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
2956,Bark Central Dog Park,28.8585849,-82.3291218,34453,490.0
2957,Citrus County Dog Park,28.7884722,-82.57944110000001,34448,62.0
2958,Center Lake Doggy Park,28.6582102,-81.204255,32765,66.0
2959,Riviera Oaks Dog Park,29.2527079,-81.0652032,32117,690.0
2960,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2961,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
2962,Barkley Square Dog Park,29.0433437,-81.3420026,32720,1614.0
2963,Pawmosa Dog Park,28.6755258,-81.3397051,32707,954.0
2964,Doctors' Dog Park,28.6790854,-81.5053209,32703,1086.0
2965,Arbor Dog Park,28.712671,-81.33678479999999,32750,502.0
2966,Bark Central Dog Park,28.8585849,-82.3291218,34453,490.0
2967,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
2968,Paw Park of Historic Sanford,28.8084628,-81.2726232,32771,1542.0
2969,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
2970,Hound Ground,28.7068855,-81.2746963,32708,436.0
2971,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2972,BarkPark of Wildwood,28.8578091,-82.0219513,34785,248.0
2973,Atlas Canine Recreation Park (Dog Park),28.8472411,-81.9535899,34731,212.0
2974,Lake Panasoffkee Dog Park,28.7711103,-82.1211639,33538,250.0
2975,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
2976,Leesburg Dog Park,28.8313263,-81.79992279999999,34788,202.0
2977,Mt Dora Dog Park,28.8057019,-81.62937869999999,32757,230.0
2978,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
2979,Paws Park (member only),30.2835359,-81.406302,32250,264.0
2980,Carla Gnann-Thompson Memorial Dog Park,28.8460889,-81.66978379999999,32726,210.0
2981,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2982,Bark Central Dog Park,28.8585849,-82.3291218,34453,490.0
2983,BarkPark of Wildwood,28.8578091,-82.0219513,34785,248.0
2984,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
2985,Atlas Canine Recreation Park (Dog Park),28.8472411,-81.9535899,34731,212.0
2986,Leesburg Dog Park,28.8313263,-81.79992279999999,34788,202.0
2987,Citrus County Dog Park,28.7884722,-82.57944110000001,34448,62.0
2988,Mt Dora Dog Park,28.8057019,-81.62937869999999,32757,230.0
2989,Rupert Canine Park,28.7944993,-81.9959025,33585,60.0
2990,Good dog park,30.4587354,-81.6328316,32218,538.0
2991,Celebration Pointe Dog Park,29.6277321,-82.3981845,32608,76.0
2992,Lake Panasoffkee Dog Park,28.7711103,-82.1211639,33538,250.0
2993,Squirrel Ridge Park,29.61278799999999,-82.344039,32608,1184.0
2994,Rivertown Dog Park,30.0366449,-81.62199960000001,32259,2.0
2995,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
2996,Orange Park Dog Park,30.1716272,-81.71474119999999,32073,6.0
2997,Lake Harlow Canine Park,28.7503274,-82.0219954,33585,12.0
2998,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
2999,Angel's Dog Park,30.1132131,-83.5790876,32347,60.0
3000,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
3001,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
3002,Barkley Square Dog Park,29.0433437,-81.3420026,32720,1614.0
3003,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
3004,Davis Park Dog Run,30.11500359999999,-81.39871529999999,32081,66.0
3005,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
3006,Keysville Dog Park,28.9383319,-81.2205571,32725,874.0
3007,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
3008,Shae Burchfield Memorial Paw Park,29.8335403,-81.3578686,32086,32.0
